"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3WRFBPLXRDFW6G5E46FLXNBBU9FN3D","A1YKFB1EKM08EV","Approved","Wed Jun 12 19:59:04 PDT 2019","Wed Jun 12 20:13:23 PDT 2019","Thu Jun 13 20:13:23 PDT 2019","Wed Jun 12 21:25:28 PDT 2019","","","859","100% (1/1)","100% (1/1)","100% (1/1)","5d01bbb9d883c_5ecc38cd6a242"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3WQ3B2KGEB7YV422ECWTIZWKF0JB1G","A3LE1BIVORW3VR","Approved","Wed Jun 12 19:34:55 PDT 2019","Wed Jun 12 19:51:11 PDT 2019","Thu Jun 13 19:51:11 PDT 2019","Wed Jun 12 21:25:28 PDT 2019","","","976","100% (1/1)","100% (1/1)","100% (1/1)","5d01b6635128f_60976a011bc4e"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3PXX5PX6L0PUPSF2AVPMT0PNJUMAB0","A13WYZ8AXD6ODX","Approved","Wed Jun 12 19:18:04 PDT 2019","Wed Jun 12 19:34:56 PDT 2019","Thu Jun 13 19:34:56 PDT 2019","Wed Jun 12 21:25:28 PDT 2019","","","1012","100% (1/1)","100% (1/1)","100% (1/1)","5d01b2616b84b_31fd955b3251b"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","33UKMF931CBZ0A8SGH7OOZL1DQDTT0","A2X977GVQ6L90X","Approved","Wed Jun 12 19:56:27 PDT 2019","Wed Jun 12 20:14:11 PDT 2019","Thu Jun 13 20:14:11 PDT 2019","Wed Jun 12 21:25:25 PDT 2019","","","1064","100% (1/1)","100% (1/1)","100% (1/1)","5d01bbc8e866a_0074fb5c96e85"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3NLZY2D53SGYPH8VQ4B2X30XZ6YQLM","A2G7DTL156PTKA","Approved","Wed Jun 12 20:18:39 PDT 2019","Wed Jun 12 20:36:42 PDT 2019","Thu Jun 13 20:36:42 PDT 2019","Wed Jun 12 21:25:27 PDT 2019","","","1083","100% (1/1)","100% (1/1)","100% (1/1)","5d01c29e8eafc_506179c1ea738"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3PPTZCWALTBIU6PZ552B5IBVEFNQZM","A1N8TKTLXV92QR","Approved","Wed Jun 12 18:43:29 PDT 2019","Wed Jun 12 19:02:03 PDT 2019","Thu Jun 13 19:02:03 PDT 2019","Wed Jun 12 21:25:28 PDT 2019","","","1114","100% (1/1)","100% (1/1)","100% (1/1)","5d01acdeedef4_d8062ba3291ef"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3OE22WJIGLF187VPZI33OQWGCW7QUU","A20FTMW1E6AR1T","Approved","Wed Jun 12 18:38:36 PDT 2019","Wed Jun 12 18:57:56 PDT 2019","Thu Jun 13 18:57:56 PDT 2019","Wed Jun 12 21:25:27 PDT 2019","","","1160","100% (1/1)","100% (1/1)","100% (1/1)","5d01a92bad5c1_d1fc908db0fb8"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3E4GGUZ1TBI6DSOS3T90MLPFUZSK2A","A2UTDZAZV1DF0N","Approved","Wed Jun 12 18:24:29 PDT 2019","Wed Jun 12 18:46:00 PDT 2019","Thu Jun 13 18:46:00 PDT 2019","Wed Jun 12 21:25:26 PDT 2019","","","1291","100% (2/2)","100% (2/2)","100% (2/2)","5d01aa3549e5f_8585387e61d8f"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","31Q0U3WYDS6BTSZC1VKDDXAOW9E71A","A248LF7KKHXZ14","Approved","Wed Jun 12 18:23:46 PDT 2019","Wed Jun 12 18:45:47 PDT 2019","Thu Jun 13 18:45:47 PDT 2019","Wed Jun 12 21:25:25 PDT 2019","","","1321","100% (2/2)","100% (2/2)","100% (2/2)","5d01aa3e8870b_5157acac680de"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3HL8HNGX48S6XQHDNRXIGV5OS9NF9X","A2R89RXGEVG05I","Approved","Wed Jun 12 18:31:31 PDT 2019","Wed Jun 12 18:55:55 PDT 2019","Thu Jun 13 18:55:55 PDT 2019","Wed Jun 12 21:25:27 PDT 2019","","","1464","100% (1/1)","100% (1/1)","100% (1/1)","5d01a9fbad543_c4bb245ddde14"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3C2NJ6JBKD87LY9V061GED6JOVB2ND","A20FCMWP43CVIU","Approved","Wed Jun 12 19:33:38 PDT 2019","Wed Jun 12 19:58:58 PDT 2019","Thu Jun 13 19:58:58 PDT 2019","Wed Jun 12 21:25:26 PDT 2019","","","1520","100% (2/2)","100% (2/2)","100% (2/2)","5d01b607a5379_d8dd6130f6b35"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3PEIJLRY6WKY98L6GWDW0MD6UGFXW9","A3VO62XB3T2TLB","Approved","Wed Jun 12 19:34:18 PDT 2019","Wed Jun 12 20:01:47 PDT 2019","Thu Jun 13 20:01:47 PDT 2019","Wed Jun 12 21:25:27 PDT 2019","","","1649","100% (1/1)","100% (1/1)","100% (1/1)","5d01b659aa21a_f5a717041f1d3"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3L4D84MIL2JFHYLS4TCV8AV44UMHJ4","AYNDATHZBJZ6E","Approved","Wed Jun 12 19:26:45 PDT 2019","Wed Jun 12 19:54:35 PDT 2019","Thu Jun 13 19:54:35 PDT 2019","Wed Jun 12 21:25:27 PDT 2019","","","1670","100% (1/1)","100% (1/1)","100% (1/1)","5d01b482b2a57_cacf50e1324b7"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","35GMH2SV3H8HYZLNU5WUV3FDB7SEOQ","A2LC2DS8OH7NCA","Approved","Wed Jun 12 19:24:26 PDT 2019","Wed Jun 12 19:52:28 PDT 2019","Thu Jun 13 19:52:28 PDT 2019","Wed Jun 12 21:25:25 PDT 2019","","","1682","100% (1/1)","100% (1/1)","100% (1/1)","5d01b7ee08c5d_6ede991252046"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","39ASUFLU60Y4S8ZFVWJQEG66NCAXET","A3PFU4042GIQLE","Approved","Wed Jun 12 19:33:48 PDT 2019","Wed Jun 12 20:02:43 PDT 2019","Thu Jun 13 20:02:43 PDT 2019","Wed Jun 12 21:25:26 PDT 2019","","","1735","100% (1/1)","100% (1/1)","100% (1/1)","5d01b60fc665e_3a1de95e6e741"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3EF8EXOTT4M4DN0E249AGNFXN65J1O","A3VLHYQMLNOUL7","Approved","Wed Jun 12 21:49:35 PDT 2019","Wed Jun 12 22:19:40 PDT 2019","Thu Jun 13 22:19:40 PDT 2019","Wed Jun 12 22:25:18 PDT 2019","","","1805","100% (1/1)","100% (1/1)","100% (1/1)","5d01d9b8d711b_e99705fc83235"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3E1QT0TDFS0QTC0TJ7XPJWN5OVVI80","A3CH1Z6J9R38G9","Approved","Wed Jun 12 18:25:03 PDT 2019","Wed Jun 12 18:55:32 PDT 2019","Thu Jun 13 18:55:32 PDT 2019","Wed Jun 12 21:25:26 PDT 2019","","","1829","100% (2/2)","100% (2/2)","100% (2/2)","5d01a9ad3edcb_b9151084c86a5"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3Z7VU45IP18UD25IKQCW4H3N633Z18","A167SYXGXFU7C8","Approved","Wed Jun 12 19:27:03 PDT 2019","Wed Jun 12 20:01:06 PDT 2019","Thu Jun 13 20:01:06 PDT 2019","Wed Jun 12 21:25:28 PDT 2019","","","2043","100% (1/1)","100% (1/1)","100% (1/1)","5d01b4926f2d1_f697e2196b53b"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","3PJ71Z61R7TF7BN5GSIXRT1URZ319H","A3QEVFM3UD67BA","Approved","Wed Jun 12 18:26:47 PDT 2019","Wed Jun 12 19:01:05 PDT 2019","Thu Jun 13 19:01:05 PDT 2019","Wed Jun 12 21:25:28 PDT 2019","","","2058","100% (2/2)","100% (2/2)","100% (2/2)","5d01a6c392ef4_9969b1b831514"
"3LEG2HW4UHESBNYLCGD2IO2M8DS2F1","3Z5V3T2EPXV5M7E6YV2BT8H6513L7R","Collaborate with a partner to find a room within an indoor scene [Pilot]","Two partners communicate via chat to find a goal room in an indoor scene. One navigates and asks questions, while the other provides instructions. [Not available for University of Washington employees]","navigation,dialog,chat,video,videos","$1.25","Wed Jun 12 18:23:33 PDT 2019","30","BatchId:3674257;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 19 18:23:33 PDT 2019","","","37UQDCYH60MRF4FA8942KLH4LDNV7P","A3NMQ3019X6YE0","Approved","Wed Jun 12 18:32:27 PDT 2019","Wed Jun 12 19:32:17 PDT 2019","Thu Jun 13 19:32:17 PDT 2019","Wed Jun 12 21:25:26 PDT 2019","","","3590","100% (1/1)","100% (1/1)","100% (1/1)","5d01b19b8da87_502f0851f4f59"
